Z,DIST
6.242,8346.046
6.243,8346.446
6.244,8346.846
6.245,8347.245
6.246,8347.645
6.247,8348.045
6.248,8348.445
6.249,8348.844
6.250,8349.244
6.251,8349.643
6.252,8350.042
6.253,8350.441
6.254,8350.840
6.255,8351.239
6.256,8351.638
6.257,8352.037
6.258,8352.436
6.259,8352.835
6.260,8353.233
6.261,8353.632
6.262,8354.030
6.263,8354.429
6.264,8354.827
6.265,8355.225
6.266,8355.623
6.267,8356.021
6.268,8356.419
6.269,8356.817
6.270,8357.215
6.271,8357.613
6.272,8358.010
6.273,8358.408
6.274,8358.805
6.275,8359.203
6.276,8359.600
6.277,8359.997
6.278,8360.395
6.279,8360.792
6.280,8361.189
6.281,8361.586
6.282,8361.982
6.283,8362.379
6.284,8362.776
6.285,8363.172
6.286,8363.569
6.287,8363.965
6.288,8364.362
6.289,8364.758
6.290,8365.154
6.291,8365.550
6.292,8365.946
6.293,8366.342
6.294,8366.738
6.295,8367.134
6.296,8367.529
6.297,8367.925
6.298,8368.321
6.299,8368.716
6.300,8369.111
6.301,8369.507
6.302,8369.902
6.303,8370.297
6.304,8370.692
6.305,8371.087
6.306,8371.482
6.307,8371.877
6.308,8372.271
6.309,8372.666
6.310,8373.061
6.311,8373.455
6.312,8373.849
6.313,8374.244
6.314,8374.638
6.315,8375.032
6.316,8375.426
6.317,8375.820
6.318,8376.214
6.319,8376.608
6.320,8377.002
6.321,8377.395
6.322,8377.789
6.323,8378.183
6.324,8378.576
6.325,8378.969
6.326,8379.363
6.327,8379.756
6.328,8380.149
6.329,8380.542
6.330,8380.935
6.331,8381.328
6.332,8381.721
6.333,8382.113
6.334,8382.506
6.335,8382.898
6.336,8383.291
6.337,8383.683
6.338,8384.076
6.339,8384.468
6.340,8384.860
6.341,8385.252
6.342,8385.644
6.343,8386.036
6.344,8386.428
6.345,8386.820
6.346,8387.211
6.347,8387.603
6.348,8387.994
6.349,8388.386
6.350,8388.777
6.351,8389.169
6.352,8389.560
6.353,8389.951
6.354,8390.342
6.355,8390.733
6.356,8391.124
6.357,8391.515
6.358,8391.905
6.359,8392.296
6.360,8392.687
6.361,8393.077
6.362,8393.467
6.363,8393.858
6.364,8394.248
6.365,8394.638
6.366,8395.028
6.367,8395.418
6.368,8395.808
6.369,8396.198
6.370,8396.588
6.371,8396.978
6.372,8397.367
6.373,8397.757
6.374,8398.146
6.375,8398.536
6.376,8398.925
6.377,8399.314
6.378,8399.703
6.379,8400.092
6.380,8400.481
6.381,8400.870
6.382,8401.259
6.383,8401.648
6.384,8402.036
6.385,8402.425
6.386,8402.814
6.387,8403.202
6.388,8403.590
6.389,8403.979
6.390,8404.367
6.391,8404.755
6.392,8405.143
6.393,8405.531
6.394,8405.919
6.395,8406.307
6.396,8406.694
6.397,8407.082
6.398,8407.470
6.399,8407.857
6.400,8408.245
6.401,8408.632
6.402,8409.019
6.403,8409.406
6.404,8409.794
6.405,8410.181
6.406,8410.568
6.407,8410.954
6.408,8411.341
6.409,8411.728
6.410,8412.115
6.411,8412.501
6.412,8412.888
6.413,8413.274
6.414,8413.660
6.415,8414.047
6.416,8414.433
6.417,8414.819
6.418,8415.205
6.419,8415.591
6.420,8415.977
6.421,8416.363
6.422,8416.748
6.423,8417.134
6.424,8417.519
6.425,8417.905
6.426,8418.290
6.427,8418.676
6.428,8419.061
6.429,8419.446
6.430,8419.831
6.431,8420.216
6.432,8420.601
6.433,8420.986
6.434,8421.371
6.435,8421.755
6.436,8422.140
6.437,8422.525
6.438,8422.909
6.439,8423.294
6.440,8423.678
6.441,8424.062
6.442,8424.446
6.443,8424.830
6.444,8425.214
6.445,8425.598
6.446,8425.982
6.447,8426.366
6.448,8426.750
6.449,8427.133
6.450,8427.517
6.451,8427.900
6.452,8428.284
6.453,8428.667
6.454,8429.050
6.455,8429.433
6.456,8429.817
6.457,8430.200
6.458,8430.582
6.459,8430.965
6.460,8431.348
6.461,8431.731
6.462,8432.113
6.463,8432.496
6.464,8432.878
6.465,8433.261
6.466,8433.643
6.467,8434.025
6.468,8434.408
6.469,8434.790
6.470,8435.172
6.471,8435.554
6.472,8435.936
6.473,8436.317
6.474,8436.699
6.475,8437.081
6.476,8437.462
6.477,8437.844
6.478,8438.225
6.479,8438.607
6.480,8438.988
6.481,8439.369
6.482,8439.750
6.483,8440.131
6.484,8440.512
6.485,8440.893
6.486,8441.274
6.487,8441.654
6.488,8442.035
6.489,8442.416
6.490,8442.796
6.491,8443.177
6.492,8443.557
6.493,8443.937
6.494,8444.317
6.495,8444.698
6.496,8445.078
6.497,8445.458
6.498,8445.837
6.499,8446.217
6.500,8446.597
6.501,8446.977
6.502,8447.356
6.503,8447.736
6.504,8448.115
6.505,8448.495
6.506,8448.874
6.507,8449.253
6.508,8449.632
6.509,8450.011
6.510,8450.390
6.511,8450.769
6.512,8451.148
6.513,8451.527
6.514,8451.905
6.515,8452.284
6.516,8452.663
6.517,8453.041
6.518,8453.419
6.519,8453.798
6.520,8454.176
6.521,8454.554
6.522,8454.932
6.523,8455.310
6.524,8455.688
6.525,8456.066
6.526,8456.444
6.527,8456.822
6.528,8457.199
6.529,8457.577
6.530,8457.954
6.531,8458.332
6.532,8458.709
6.533,8459.086
6.534,8459.463
6.535,8459.841
6.536,8460.218
6.537,8460.595
6.538,8460.971
6.539,8461.348
6.540,8461.725
6.541,8462.102
6.542,8462.478
6.543,8462.855
6.544,8463.231
6.545,8463.608
6.546,8463.984
6.547,8464.360
6.548,8464.736
6.549,8465.112
6.550,8465.488
6.551,8465.864
6.552,8466.240
6.553,8466.616
6.554,8466.992
6.555,8467.367
6.556,8467.743
6.557,8468.118
6.558,8468.494
6.559,8468.869
6.560,8469.244
6.561,8469.619
6.562,8469.995
6.563,8470.370
6.564,8470.745
6.565,8471.119
6.566,8471.494
6.567,8471.869
6.568,8472.244
6.569,8472.618
6.570,8472.993
6.571,8473.367
6.572,8473.742
6.573,8474.116
6.574,8474.490
6.575,8474.864
6.576,8475.238
6.577,8475.612
6.578,8475.986
6.579,8476.360
6.580,8476.734
6.581,8477.107
6.582,8477.481
6.583,8477.855
6.584,8478.228
6.585,8478.602
6.586,8478.975
6.587,8479.348
6.588,8479.721
6.589,8480.094
6.590,8480.468
6.591,8480.840
6.592,8481.213
6.593,8481.586
6.594,8481.959
6.595,8482.332
6.596,8482.704
6.597,8483.077
6.598,8483.449
6.599,8483.822
6.600,8484.194
6.601,8484.566
6.602,8484.938
6.603,8485.310
6.604,8485.682
6.605,8486.054
6.606,8486.426
6.607,8486.798
6.608,8487.170
6.609,8487.541
6.610,8487.913
6.611,8488.285
6.612,8488.656
6.613,8489.027
6.614,8489.399
6.615,8489.770
6.616,8490.141
6.617,8490.512
6.618,8490.883
6.619,8491.254
6.620,8491.625
6.621,8491.996
6.622,8492.366
6.623,8492.737
6.624,8493.108
6.625,8493.478
6.626,8493.848
6.627,8494.219
6.628,8494.589
6.629,8494.959
6.630,8495.329
6.631,8495.699
6.632,8496.069
6.633,8496.439
6.634,8496.809
6.635,8497.179
6.636,8497.549
6.637,8497.918
6.638,8498.288
6.639,8498.657
6.640,8499.027
6.641,8499.396
6.642,8499.765
6.643,8500.134
6.644,8500.504
6.645,8500.873
6.646,8501.242
6.647,8501.610
6.648,8501.979
6.649,8502.348
6.650,8502.717
6.651,8503.085
6.652,8503.454
6.653,8503.822
6.654,8504.191
6.655,8504.559
6.656,8504.927
6.657,8505.296
6.658,8505.664
6.659,8506.032
6.660,8506.400
6.661,8506.768
6.662,8507.135
6.663,8507.503
6.664,8507.871
6.665,8508.238
6.666,8508.606
6.667,8508.973
6.668,8509.341
6.669,8509.708
6.670,8510.075
6.671,8510.443
6.672,8510.810
6.673,8511.177
6.674,8511.544
6.675,8511.911
6.676,8512.277
6.677,8512.644
6.678,8513.011
6.679,8513.377
6.680,8513.744
6.681,8514.110
6.682,8514.477
6.683,8514.843
6.684,8515.209
6.685,8515.576
6.686,8515.942
6.687,8516.308
6.688,8516.674
6.689,8517.040
6.690,8517.405
6.691,8517.771
6.692,8518.137
6.693,8518.502
6.694,8518.868
6.695,8519.233
6.696,8519.599
6.697,8519.964
6.698,8520.329
6.699,8520.695
6.700,8521.060
6.701,8521.425
6.702,8521.790
6.703,8522.155
6.704,8522.520
6.705,8522.884
6.706,8523.249
6.707,8523.614
6.708,8523.978
6.709,8524.343
6.710,8524.707
6.711,8525.071
6.712,8525.436
6.713,8525.800
6.714,8526.164
6.715,8526.528
6.716,8526.892
6.717,8527.256
6.718,8527.620
6.719,8527.984
6.720,8528.347
6.721,8528.711
6.722,8529.074
6.723,8529.438
6.724,8529.801
6.725,8530.165
6.726,8530.528
6.727,8530.891
6.728,8531.254
6.729,8531.617
6.730,8531.980
6.731,8532.343
6.732,8532.706
6.733,8533.069
6.734,8533.432
6.735,8533.794
6.736,8534.157
6.737,8534.520
6.738,8534.882
6.739,8535.244
6.740,8535.607
6.741,8535.969
6.742,8536.331
6.743,8536.693
6.744,8537.055
6.745,8537.417
6.746,8537.779
6.747,8538.141
6.748,8538.503
6.749,8538.864
6.750,8539.226
6.751,8539.587
6.752,8539.949
6.753,8540.310
6.754,8540.672
6.755,8541.033
6.756,8541.394
6.757,8541.755
6.758,8542.116
6.759,8542.477
6.760,8542.838
6.761,8543.199
6.762,8543.560
6.763,8543.920
6.764,8544.281
6.765,8544.642
6.766,8545.002
6.767,8545.363
6.768,8545.723
6.769,8546.083
6.770,8546.443
6.771,8546.804
6.772,8547.164
6.773,8547.524
6.774,8547.884
6.775,8548.243
6.776,8548.603
6.777,8548.963
6.778,8549.323
6.779,8549.682
6.780,8550.042
6.781,8550.401
6.782,8550.761
6.783,8551.120
6.784,8551.479
6.785,8551.838
6.786,8552.198
6.787,8552.557
6.788,8552.916
6.789,8553.274
6.790,8553.633
6.791,8553.992
6.792,8554.351
6.793,8554.709
6.794,8555.068
6.795,8555.426
6.796,8555.785
6.797,8556.143
6.798,8556.501
6.799,8556.860
6.800,8557.218
6.801,8557.576
6.802,8557.934
6.803,8558.292
6.804,8558.650
6.805,8559.008
6.806,8559.365
6.807,8559.723
6.808,8560.081
6.809,8560.438
6.810,8560.796
6.811,8561.153
6.812,8561.510
6.813,8561.868
6.814,8562.225
6.815,8562.582
6.816,8562.939
6.817,8563.296
6.818,8563.653
6.819,8564.010
6.820,8564.367
6.821,8564.723
6.822,8565.080
6.823,8565.436
6.824,8565.793
6.825,8566.149
6.826,8566.506
6.827,8566.862
6.828,8567.218
6.829,8567.575
6.830,8567.931
6.831,8568.287
6.832,8568.643
6.833,8568.999
6.834,8569.354
6.835,8569.710
6.836,8570.066
6.837,8570.421
6.838,8570.777
6.839,8571.133
6.840,8571.488
6.841,8571.843
6.842,8572.199
6.843,8572.554
6.844,8572.909
6.845,8573.264
6.846,8573.619
6.847,8573.974
6.848,8574.329
6.849,8574.684
6.850,8575.039
6.851,8575.393
6.852,8575.748
6.853,8576.102
6.854,8576.457
6.855,8576.811
6.856,8577.166
6.857,8577.520
6.858,8577.874
6.859,8578.228
6.860,8578.582
6.861,8578.936
6.862,8579.290
6.863,8579.644
6.864,8579.998
6.865,8580.352
6.866,8580.705
6.867,8581.059
6.868,8581.412
6.869,8581.766
6.870,8582.119
6.871,8582.473
6.872,8582.826
6.873,8583.179
6.874,8583.532
6.875,8583.885
6.876,8584.238
6.877,8584.591
6.878,8584.944
6.879,8585.297
6.880,8585.650
6.881,8586.002
6.882,8586.355
6.883,8586.708
6.884,8587.060
6.885,8587.412
6.886,8587.765
6.887,8588.117
6.888,8588.469
6.889,8588.821
6.890,8589.173
6.891,8589.525
6.892,8589.877
6.893,8590.229
6.894,8590.581
6.895,8590.933
6.896,8591.284
6.897,8591.636
6.898,8591.988
6.899,8592.339
6.900,8592.690
6.901,8593.042
6.902,8593.393
6.903,8593.744
6.904,8594.095
6.905,8594.446
6.906,8594.797
6.907,8595.148
6.908,8595.499
6.909,8595.850
6.910,8596.201
6.911,8596.552
6.912,8596.902
6.913,8597.253
6.914,8597.603
6.915,8597.954
6.916,8598.304
6.917,8598.654
6.918,8599.004
6.919,8599.355
6.920,8599.705
6.921,8600.055
6.922,8600.405
6.923,8600.754
6.924,8601.104
6.925,8601.454
6.926,8601.804
6.927,8602.153
6.928,8602.503
6.929,8602.852
6.930,8603.202
6.931,8603.551
6.932,8603.900
6.933,8604.250
6.934,8604.599
6.935,8604.948
6.936,8605.297
6.937,8605.646
6.938,8605.995
6.939,8606.344
6.940,8606.692
6.941,8607.041
6.942,8607.390
6.943,8607.738
6.944,8608.087
6.945,8608.435
6.946,8608.784
6.947,8609.132
6.948,8609.480
6.949,8609.828
6.950,8610.176
6.951,8610.524
6.952,8610.872
6.953,8611.220
6.954,8611.568
6.955,8611.916
6.956,8612.264
6.957,8612.611
6.958,8612.959
6.959,8613.306
6.960,8613.654
6.961,8614.001
6.962,8614.349
6.963,8614.696
6.964,8615.043
6.965,8615.390
6.966,8615.737
6.967,8616.084
6.968,8616.431
6.969,8616.778
6.970,8617.125
6.971,8617.472
6.972,8617.818
6.973,8618.165
6.974,8618.511
6.975,8618.858
6.976,8619.204
6.977,8619.551
6.978,8619.897
6.979,8620.243
6.980,8620.589
6.981,8620.935
6.982,8621.281
6.983,8621.627
6.984,8621.973
6.985,8622.319
6.986,8622.665
6.987,8623.011
6.988,8623.356
6.989,8623.702
6.990,8624.047
6.991,8624.393
6.992,8624.738
6.993,8625.083
6.994,8625.429
6.995,8625.774
6.996,8626.119
6.997,8626.464
6.998,8626.809
6.999,8627.154
7.000,8627.499
7.001,8627.844
7.002,8628.188
7.003,8628.533
7.004,8628.878
7.005,8629.222
7.006,8629.567
7.007,8629.911
7.008,8630.255
7.009,8630.600
7.010,8630.944
7.011,8631.288
7.012,8631.632
7.013,8631.976
7.014,8632.320
7.015,8632.664
7.016,8633.008
7.017,8633.352
7.018,8633.695
7.019,8634.039
7.020,8634.383
7.021,8634.726
7.022,8635.070
7.023,8635.413
7.024,8635.756
7.025,8636.100
7.026,8636.443
7.027,8636.786
7.028,8637.129
7.029,8637.472
7.030,8637.815
7.031,8638.158
7.032,8638.501
7.033,8638.843
7.034,8639.186
7.035,8639.529
7.036,8639.871
7.037,8640.214
7.038,8640.556
7.039,8640.899
7.040,8641.241
7.041,8641.583
7.042,8641.925
7.043,8642.267
7.044,8642.609
7.045,8642.951
7.046,8643.293
7.047,8643.635
7.048,8643.977
7.049,8644.319
7.050,8644.660
7.051,8645.002
7.052,8645.344
7.053,8645.685
7.054,8646.026
7.055,8646.368
7.056,8646.709
7.057,8647.050
7.058,8647.391
7.059,8647.733
7.060,8648.074
7.061,8648.415
7.062,8648.756
7.063,8649.096
7.064,8649.437
7.065,8649.778
7.066,8650.119
7.067,8650.459
7.068,8650.800
7.069,8651.140
7.070,8651.481
7.071,8651.821
7.072,8652.161
7.073,8652.501
7.074,8652.842
7.075,8653.182
7.076,8653.522
7.077,8653.862
7.078,8654.202
7.079,8654.541
7.080,8654.881
7.081,8655.221
7.082,8655.560
7.083,8655.900
7.084,8656.240
7.085,8656.579
7.086,8656.918
7.087,8657.258
7.088,8657.597
7.089,8657.936
7.090,8658.275
7.091,8658.615
7.092,8658.954
7.093,8659.293
7.094,8659.631
7.095,8659.970
7.096,8660.309
7.097,8660.648
7.098,8660.986
7.099,8661.325
7.100,8661.664
7.101,8662.002
7.102,8662.340
7.103,8662.679
7.104,8663.017
7.105,8663.355
7.106,8663.693
7.107,8664.031
7.108,8664.369
7.109,8664.707
7.110,8665.045
7.111,8665.383
7.112,8665.721
7.113,8666.059
7.114,8666.396
7.115,8666.734
7.116,8667.071
7.117,8667.409
7.118,8667.746
7.119,8668.084
7.120,8668.421
7.121,8668.758
7.122,8669.095
7.123,8669.432
7.124,8669.769
7.125,8670.106
7.126,8670.443
7.127,8670.780
7.128,8671.117
7.129,8671.454
7.130,8671.790
7.131,8672.127
7.132,8672.463
7.133,8672.800
7.134,8673.136
7.135,8673.473
7.136,8673.809
7.137,8674.145
7.138,8674.481
7.139,8674.817
7.140,8675.153
7.141,8675.489
7.142,8675.825
7.143,8676.161
7.144,8676.497
7.145,8676.833
7.146,8677.168
7.147,8677.504
7.148,8677.840
7.149,8678.175
7.150,8678.511
7.151,8678.846
7.152,8679.181
7.153,8679.516
7.154,8679.852
7.155,8680.187
7.156,8680.522
7.157,8680.857
7.158,8681.192
7.159,8681.527
7.160,8681.861
7.161,8682.196
7.162,8682.531
7.163,8682.865
7.164,8683.200
7.165,8683.535
7.166,8683.869
7.167,8684.203
7.168,8684.538
7.169,8684.872
7.170,8685.206
7.171,8685.540
7.172,8685.874
7.173,8686.208
7.174,8686.542
7.175,8686.876
7.176,8687.210
7.177,8687.544
7.178,8687.878
7.179,8688.211
7.180,8688.545
7.181,8688.878
7.182,8689.212
7.183,8689.545
7.184,8689.879
7.185,8690.212
7.186,8690.545
7.187,8690.878
7.188,8691.211
7.189,8691.544
7.190,8691.877
7.191,8692.210
7.192,8692.543
7.193,8692.876
7.194,8693.209
7.195,8693.541
7.196,8693.874
7.197,8694.207
7.198,8694.539
7.199,8694.871
7.200,8695.204
7.201,8695.536
7.202,8695.868
7.203,8696.201
7.204,8696.533
7.205,8696.865
7.206,8697.197
7.207,8697.529
7.208,8697.861
7.209,8698.193
7.210,8698.524
7.211,8698.856
7.212,8699.188
7.213,8699.519
7.214,8699.851
7.215,8700.182
7.216,8700.514
7.217,8700.845
7.218,8701.176
7.219,8701.508
7.220,8701.839
7.221,8702.170
7.222,8702.501
7.223,8702.832
7.224,8703.163
7.225,8703.494
7.226,8703.824
7.227,8704.155
7.228,8704.486
7.229,8704.817
7.230,8705.147
7.231,8705.478
7.232,8705.808
7.233,8706.138
7.234,8706.469
7.235,8706.799
7.236,8707.129
7.237,8707.459
7.238,8707.789
7.239,8708.119
7.240,8708.449
7.241,8708.779
7.242,8709.109
7.243,8709.439
7.244,8709.769
7.245,8710.098
7.246,8710.428
7.247,8710.758
7.248,8711.087
7.249,8711.416
7.250,8711.746
7.251,8712.075
7.252,8712.404
7.253,8712.734
7.254,8713.063
7.255,8713.392
7.256,8713.721
7.257,8714.050
7.258,8714.379
7.259,8714.708
7.260,8715.036
7.261,8715.365
7.262,8715.694
7.263,8716.022
7.264,8716.351
7.265,8716.679
7.266,8717.008
7.267,8717.336
7.268,8717.664
7.269,8717.993
7.270,8718.321
7.271,8718.649
7.272,8718.977
7.273,8719.305
7.274,8719.633
7.275,8719.961
7.276,8720.289
7.277,8720.616
7.278,8720.944
7.279,8721.272
7.280,8721.599
7.281,8721.927
7.282,8722.254
7.283,8722.582
7.284,8722.909
7.285,8723.236
7.286,8723.564
7.287,8723.891
7.288,8724.218
7.289,8724.545
7.290,8724.872
7.291,8725.199
7.292,8725.526
7.293,8725.853
7.294,8726.179
7.295,8726.506
7.296,8726.833
7.297,8727.159
7.298,8727.486
7.299,8727.812
7.300,8728.139
7.301,8728.465
7.302,8728.791
7.303,8729.118
7.304,8729.444
7.305,8729.770
7.306,8730.096
7.307,8730.422
7.308,8730.748
7.309,8731.074
7.310,8731.400
7.311,8731.725
7.312,8732.051
7.313,8732.377
7.314,8732.702
7.315,8733.028
7.316,8733.353
7.317,8733.679
7.318,8734.004
7.319,8734.329
7.320,8734.655
7.321,8734.980
7.322,8735.305
7.323,8735.630
7.324,8735.955
7.325,8736.280
7.326,8736.605
7.327,8736.930
7.328,8737.254
7.329,8737.579
7.330,8737.904
7.331,8738.228
7.332,8738.553
7.333,8738.877
7.334,8739.202
7.335,8739.526
7.336,8739.851
7.337,8740.175
7.338,8740.499
7.339,8740.823
7.340,8741.147
7.341,8741.471
7.342,8741.795
7.343,8742.119
7.344,8742.443
7.345,8742.767
7.346,8743.090
7.347,8743.414
7.348,8743.738
7.349,8744.061
7.350,8744.385
7.351,8744.708
7.352,8745.032
7.353,8745.355
7.354,8745.678
7.355,8746.001
7.356,8746.324
7.357,8746.648
7.358,8746.971
7.359,8747.294
7.360,8747.616
7.361,8747.939
7.362,8748.262
7.363,8748.585
7.364,8748.908
7.365,8749.230
7.366,8749.553
7.367,8749.875
7.368,8750.198
7.369,8750.520
7.370,8750.842
7.371,8751.165
7.372,8751.487
7.373,8751.809
7.374,8752.131
7.375,8752.453
7.376,8752.775
7.377,8753.097
7.378,8753.419
7.379,8753.741
7.380,8754.063
7.381,8754.384
7.382,8754.706
7.383,8755.028
7.384,8755.349
7.385,8755.671
7.386,8755.992
7.387,8756.313
7.388,8756.635
7.389,8756.956
7.390,8757.277
7.391,8757.598
7.392,8757.919
7.393,8758.240
7.394,8758.561
7.395,8758.882
7.396,8759.203
7.397,8759.524
7.398,8759.845
7.399,8760.165
7.400,8760.486
7.401,8760.807
7.402,8761.127
7.403,8761.447
7.404,8761.768
7.405,8762.088
7.406,8762.408
7.407,8762.729
7.408,8763.049
7.409,8763.369
7.410,8763.689
7.411,8764.009
7.412,8764.329
7.413,8764.649
7.414,8764.969
7.415,8765.288
7.416,8765.608
7.417,8765.928
7.418,8766.247
7.419,8766.567
7.420,8766.886
7.421,8767.206
7.422,8767.525
7.423,8767.845
7.424,8768.164
7.425,8768.483
7.426,8768.802
7.427,8769.121
7.428,8769.440
7.429,8769.759
7.430,8770.078
7.431,8770.397
7.432,8770.716
7.433,8771.035
7.434,8771.353
7.435,8771.672
7.436,8771.990
7.437,8772.309
7.438,8772.627
7.439,8772.946
7.440,8773.264
7.441,8773.583
7.442,8773.901
7.443,8774.219
7.444,8774.537
7.445,8774.855
7.446,8775.173
7.447,8775.491
7.448,8775.809
7.449,8776.127
7.450,8776.445
7.451,8776.762
7.452,8777.080
7.453,8777.398
7.454,8777.715
7.455,8778.033
7.456,8778.350
7.457,8778.668
7.458,8778.985
7.459,8779.302
7.460,8779.619
7.461,8779.937
7.462,8780.254
7.463,8780.571
7.464,8780.888
7.465,8781.205
7.466,8781.522
7.467,8781.839
7.468,8782.155
7.469,8782.472
7.470,8782.789
7.471,8783.105
7.472,8783.422
7.473,8783.738
7.474,8784.055
7.475,8784.371
7.476,8784.688
7.477,8785.004
7.478,8785.320
7.479,8785.636
7.480,8785.952
7.481,8786.268
7.482,8786.584
7.483,8786.900
7.484,8787.216
7.485,8787.532
7.486,8787.848
7.487,8788.164
7.488,8788.479
7.489,8788.795
7.490,8789.110
7.491,8789.426
7.492,8789.741
7.493,8790.057
7.494,8790.372
7.495,8790.687
7.496,8791.003
7.497,8791.318
7.498,8791.633
7.499,8791.948
7.500,8792.263
7.501,8792.578
7.502,8792.893
7.503,8793.208
7.504,8793.522
7.505,8793.837
7.506,8794.152
7.507,8794.466
7.508,8794.781
7.509,8795.095
7.510,8795.410
7.511,8795.724
7.512,8796.039
7.513,8796.353
7.514,8796.667
7.515,8796.981
7.516,8797.295
7.517,8797.609
7.518,8797.923
7.519,8798.237
7.520,8798.551
7.521,8798.865
7.522,8799.179
7.523,8799.493
7.524,8799.806
7.525,8800.120
7.526,8800.433
7.527,8800.747
7.528,8801.060
7.529,8801.374
7.530,8801.687
7.531,8802.000
7.532,8802.314
7.533,8802.627
7.534,8802.940
7.535,8803.253
7.536,8803.566
7.537,8803.879
7.538,8804.192
7.539,8804.505
7.540,8804.818
7.541,8805.130
7.542,8805.443
7.543,8805.756
7.544,8806.068
7.545,8806.381
7.546,8806.693
7.547,8807.006
7.548,8807.318
7.549,8807.630
7.550,8807.943
7.551,8808.255
7.552,8808.567
7.553,8808.879
7.554,8809.191
7.555,8809.503
7.556,8809.815
7.557,8810.127
7.558,8810.439
7.559,8810.750
7.560,8811.062
7.561,8811.374
7.562,8811.685
7.563,8811.997
7.564,8812.308
7.565,8812.620
7.566,8812.931
7.567,8813.243
7.568,8813.554
7.569,8813.865
7.570,8814.176
7.571,8814.487
7.572,8814.798
7.573,8815.109
7.574,8815.420
7.575,8815.731
7.576,8816.042
7.577,8816.353
7.578,8816.664
7.579,8816.974
7.580,8817.285
7.581,8817.595
7.582,8817.906
7.583,8818.216
7.584,8818.527
7.585,8818.837
7.586,8819.147
7.587,8819.458
7.588,8819.768
7.589,8820.078
7.590,8820.388
7.591,8820.698
7.592,8821.008
7.593,8821.318
7.594,8821.628
7.595,8821.938
7.596,8822.247
7.597,8822.557
7.598,8822.867
7.599,8823.176
7.600,8823.486
7.601,8823.795
7.602,8824.105
7.603,8824.414
7.604,8824.723
7.605,8825.033
7.606,8825.342
7.607,8825.651
7.608,8825.960
7.609,8826.269
7.610,8826.578
7.611,8826.887
7.612,8827.196
7.613,8827.505
7.614,8827.814
7.615,8828.123
7.616,8828.431
7.617,8828.740
7.618,8829.048
7.619,8829.357
7.620,8829.665
7.621,8829.974
7.622,8830.282
7.623,8830.591
7.624,8830.899
7.625,8831.207
7.626,8831.515
7.627,8831.823
7.628,8832.131
7.629,8832.439
7.630,8832.747
7.631,8833.055
7.632,8833.363
7.633,8833.671
7.634,8833.978
7.635,8834.286
7.636,8834.594
7.637,8834.901
7.638,8835.209
7.639,8835.516
7.640,8835.824
7.641,8836.131
7.642,8836.438
7.643,8836.745
7.644,8837.053
7.645,8837.360
7.646,8837.667
7.647,8837.974
7.648,8838.281
7.649,8838.588
7.650,8838.895
7.651,8839.201
7.652,8839.508
7.653,8839.815
7.654,8840.122
7.655,8840.428
7.656,8840.735
7.657,8841.041
7.658,8841.348
7.659,8841.654
7.660,8841.960
7.661,8842.267
7.662,8842.573
7.663,8842.879
7.664,8843.185
7.665,8843.491
7.666,8843.797
7.667,8844.103
7.668,8844.409
7.669,8844.715
7.670,8845.021
7.671,8845.327
7.672,8845.632
7.673,8845.938
7.674,8846.244
7.675,8846.549
7.676,8846.855
7.677,8847.160
7.678,8847.466
7.679,8847.771
7.680,8848.076
7.681,8848.381
7.682,8848.687
7.683,8848.992
7.684,8849.297
7.685,8849.602
7.686,8849.907
7.687,8850.212
7.688,8850.517
7.689,8850.821
7.690,8851.126
7.691,8851.431
7.692,8851.736
7.693,8852.040
7.694,8852.345
7.695,8852.649
7.696,8852.954
7.697,8853.258
7.698,8853.562
7.699,8853.867
7.700,8854.171
7.701,8854.475
7.702,8854.779
7.703,8855.083
7.704,8855.387
7.705,8855.691
7.706,8855.995
7.707,8856.299
7.708,8856.603
7.709,8856.907
7.710,8857.210
7.711,8857.514
7.712,8857.818
7.713,8858.121
7.714,8858.425
7.715,8858.728
7.716,8859.032
7.717,8859.335
7.718,8859.638
7.719,8859.941
7.720,8860.245
7.721,8860.548
7.722,8860.851
7.723,8861.154
7.724,8861.457
7.725,8861.760
7.726,8862.063
7.727,8862.366
7.728,8862.668
7.729,8862.971
7.730,8863.274
7.731,8863.576
7.732,8863.879
7.733,8864.182
7.734,8864.484
7.735,8864.786
7.736,8865.089
7.737,8865.391
7.738,8865.693
7.739,8865.996
7.740,8866.298
7.741,8866.600
7.742,8866.902
7.743,8867.204
7.744,8867.506
7.745,8867.808
7.746,8868.110
7.747,8868.411
7.748,8868.713
7.749,8869.015
7.750,8869.316
7.751,8869.618
7.752,8869.920
7.753,8870.221
7.754,8870.522
7.755,8870.824
7.756,8871.125
7.757,8871.426
7.758,8871.728
7.759,8872.029
7.760,8872.330
7.761,8872.631
7.762,8872.932
7.763,8873.233
7.764,8873.534
7.765,8873.835
7.766,8874.136
7.767,8874.436
7.768,8874.737
7.769,8875.038
7.770,8875.338
7.771,8875.639
7.772,8875.940
7.773,8876.240
7.774,8876.540
7.775,8876.841
7.776,8877.141
7.777,8877.441
7.778,8877.742
7.779,8878.042
7.780,8878.342
7.781,8878.642
7.782,8878.942
7.783,8879.242
7.784,8879.542
7.785,8879.842
7.786,8880.141
7.787,8880.441
7.788,8880.741
7.789,8881.040
7.790,8881.340
7.791,8881.640
7.792,8881.939
7.793,8882.238
7.794,8882.538
7.795,8882.837
